#chrom	strand	txStart
chr12	-	56119226
chr12	-	56119226
chr12	-	56119226
chr12	-	56119226
chr12	-	56119226
chr12	-	56119226
chr12	-	56119226
chr12	+	56137063
chr12	+	56142265
chr12	-	56146246
chr12	-	56146246
chr12	-	56151053
chr12	-	56151053
chr12	-	56186338
chr12	+	56211805
chr12	-	56214743
chr12	-	56214743
chr12	-	56221035
chr12	+	56225624
chr12	-	56229213
chr12	-	56229213
chr12	-	56229213
chr12	-	56229213
chr12	-	56295196
chr12	-	56295196
chr12	-	56307609
chr12	+	56324945
chr12	+	56324945
chr12	+	56324945
chr12	+	56324945
chr12	+	56324945
chr12	+	56325811
chr12	+	56325811
chr12	+	56325811
chr12	+	56325811
chr12	+	56325841
chr12	+	56325841
chr12	+	56329119
chr12	-	56347888
chr12	-	56347888
chr12	-	56347888
chr12	-	56347888
chr12	+	56360555
chr12	+	56360555
chr12	+	56360555
chr12	+	56367696
chr12	+	56367794
chr12	+	56367794
chr12	+	56367794
chr12	+	56391042
chr12	+	56391042
chr12	+	56391042
chr12	+	56391042
chr12	+	56395281
chr12	+	56411921
chr12	+	56413103
chr12	+	56414688
chr12	+	56414688
chr12	+	56415099
chr12	+	56418523
chr12	+	56435685
chr12	+	56473808
chr12	+	56473808
chr12	+	56473808
chr12	+	56473950
chr12	+	56477102
chr12	+	56482326
chr12	+	56487128
chr12	+	56487547
chr12	+	56489774
chr12	+	56492034
chr12	+	56498102
chr12	+	56510373
chr12	+	56510373
chr12	+	56512029
chr12	+	56514346
chr12	+	56521985
chr12	+	56521985
chr12	+	56546203
chr12	+	56546203
chr12	+	56546203
chr12	+	56552044
chr12	+	56552044
chr12	+	56552044
chr12	+	56552145
chr12	-	56555635
chr12	-	56555635
chr12	-	56555635
chr12	-	56555635
chr12	-	56555635
chr12	+	56584147
chr12	+	56584147
chr12	-	56596287
chr12	-	56596287
chr12	-	56596287
chr12	-	56596287
chr12	-	56596287
chr12	-	56596287
chr12	+	56618124
chr12	+	56618506
chr12	+	56623819
chr12	+	56623819
chr12	+	56624500
chr12	-	56631587
chr12	-	56631590
chr12	-	56647850
chr12	+	56660641
chr12	+	56661066
chr12	+	56661465
chr12	-	56665482
chr12	-	56665482
chr12	-	56665482
chr12	-	56665482
chr12	-	56666979
chr12	-	56704212
chr12	-	56708257
chr12	-	56710006
chr12	-	56710006
chr12	-	56710006
chr12	-	56710006
chr12	+	56732662
chr12	-	56735381
chr12	-	56735381
chr12	-	56735381
chr12	-	56742707
chr12	-	56754354
chr12	-	56810156
chr12	-	56822019
chr12	-	56843285
chr12	-	56846422
chr12	+	56862300
chr12	+	56862300
chr12	-	56864735
chr12	-	56864735
chr12	-	56864735
chr12	-	56864735
chr12	-	56864735
chr12	-	56864735
chr12	-	56864735
chr12	-	56879224
chr12	+	56915608
chr12	+	56915608
chr12	+	56915608
chr12	+	56915608
chr12	-	56989379
chr12	-	56989379
chr12	-	56989379
chr12	-	56989379
chr12	-	56989379
chr12	-	57008566
chr12	-	57031958
chr12	-	57037463
chr12	-	57038810
chr12	-	57057124
chr12	-	57057124
chr12	-	57057124
chr12	-	57057124
chr12	-	57057124
chr12	-	57106210
chr12	-	57106210
chr12	-	57106210
chr12	-	57106210
chr12	-	57106210
chr12	-	57125363
chr12	+	57157018
chr12	+	57157107
chr12	-	57316937
chr12	-	57345215
chr12	-	57345215
chr12	+	57388354
chr12	+	57388993
chr12	-	57392616
chr12	-	57396562
chr12	-	57403780
chr12	-	57403780
chr12	-	57403780
chr12	-	57403780
chr12	-	57403780
chr12	-	57403780
chr12	-	57403780
chr12	-	57403780
chr12	-	57403780
chr12	-	57422300
chr12	-	57422300
chr12	-	57422300
chr12	-	57449425
chr12	-	57449425
chr12	-	57449425
chr12	+	57482676
chr12	-	57489186
chr12	-	57489186
chr12	-	57489186
chr12	-	57489186
chr12	-	57489186
chr12	-	57489186
chr12	-	57489186
chr12	+	57522281
chr12	+	57522281
chr12	+	57522281
chr12	+	57522281
chr12	+	57561226
chr12	+	57561967
chr12	+	57588286
chr12	+	57610577
chr12	+	57610577
chr12	+	57623355
chr12	+	57623355
chr12	+	57623355
chr12	+	57623355
chr12	+	57623827
chr12	+	57623827
chr12	+	57624110
chr12	+	57624110
chr12	+	57624142
chr12	+	57624148
chr12	+	57626951
chr12	-	57628685
chr12	-	57628685
chr12	-	57637241
chr12	-	57637241
chr12	-	57637241
chr12	-	57637241
chr12	-	57643353
chr12	-	57647547
chr12	-	57647547
chr12	-	57647547
chr12	-	57647547
chr12	-	57647547
chr12	-	57704046
chr12	+	57828542
chr12	+	57849095
chr12	+	57853917
chr12	+	57853917
chr12	+	57853917
chr12	+	57853917
chr12	+	57854304
chr12	-	57866037
chr12	-	57866037
chr12	-	57866037
chr12	-	57866037
chr12	-	57866037
chr12	-	57866037
chr12	-	57867824
chr12	-	57870512
chr12	+	57881076
chr12	+	57881719
chr12	+	57881719
chr12	+	57881719
chr12	+	57906533
chr12	-	57910370
chr12	-	57910370
chr12	-	57910370
chr12	-	57910370
chr12	-	57910370
chr12	-	57910370
chr12	-	57912945
chr12	+	57916658
chr12	+	57919130
chr12	+	57920348
chr12	-	57923832
chr12	-	57923832
chr12	-	57923832
chr12	-	57923832
chr12	+	57943846
chr12	+	57943846
chr12	+	57978688
chr12	+	57984941
chr12	+	57984941
chr12	+	57984941
chr12	+	57984941
chr12	+	57998603
chr12	+	57998603
chr12	+	57998603
chr12	+	57998606
chr12	+	58003962
chr12	+	58004100
chr12	+	58005217
chr12	+	58005217
chr12	-	58006121
chr12	+	58013692
chr12	+	58013692
chr12	+	58017814
chr12	-	58019677
chr12	-	58019677
chr12	-	58022391
chr12	-	58023113
chr12	-	58024910
chr12	+	58034965
chr12	+	58087737
chr12	+	58087737
chr12	+	58087737
chr12	+	58087737
chr12	+	58087737
chr12	+	58087737
chr12	+	58087737
chr12	+	58087737
chr12	+	58087737
chr12	-	58118075
chr12	-	58118075
chr12	-	58118075
chr12	+	58120022
chr12	+	58138783
chr12	+	58138783
chr12	+	58138845
chr12	-	58141509
chr12	-	58141509
chr12	-	58141509
chr12	+	58145424
chr12	+	58148880
chr12	+	58151269
chr12	-	58156116
chr12	-	58156116
chr12	-	58158160
chr12	-	58158160
chr12	-	58159068
chr12	-	58162350
chr12	-	58162350
chr12	+	58166382
chr12	+	58166382
chr12	+	58166382
chr12	+	58176527
chr12	+	58176527
chr12	+	58176527
chr12	+	58176527
chr12	+	58176527
chr12	-	58191159
chr12	-	58191159
chr12	-	58195942
chr12	-	58199934
chr12	+	58204934
chr12	-	58213709
chr12	-	58213709
chr12	-	58213709
chr12	-	58213709
chr12	-	58218391
chr12	+	58230875
chr12	-	58325231
chr12	+	58335444
chr12	-	58959742
chr12	-	59265936
chr12	-	59265936
chr12	-	59265936
chr12	-	59762831
chr12	+	59989820
chr12	+	59989820
chr12	+	60083117
chr12	+	60083117
chr12	+	60083117
chr12	-	62102028
chr12	-	62102028
chr12	-	62102028
chr12	-	62102028
chr12	-	62636213
chr12	+	62654120
chr12	+	62654120
chr12	+	62654120
chr12	+	62654120
chr12	+	62654120
chr12	+	62860596
chr12	+	62860596
chr12	+	62860596
chr12	+	62860596
chr12	+	62860596
chr12	+	62860596
chr12	+	62895344
chr12	+	62953689
chr12	-	62995530
chr12	+	62997465
chr12	-	63037762
chr12	-	63326429
chr12	+	63329480
chr12	-	63536538
chr12	-	63952692
chr12	-	63952692
chr12	-	63987866
chr12	+	64173582
chr12	+	64173905
chr12	+	64238540
chr12	+	64238540
chr12	+	64377585
chr12	-	64586418
chr12	+	64616116
chr12	-	64660762
chr12	-	64660762
chr12	-	64660762
chr12	-	64660762
chr12	+	64798152
chr12	+	64798152
chr12	+	64845839
chr12	+	65004292
chr12	+	65004292
chr12	-	65016288
chr12	+	65016288
chr12	+	65023000
chr12	-	65107221
chr12	-	65107221
chr12	-	65107221
chr12	-	65107221
chr12	+	65179790
chr12	+	65218351
chr12	+	65218351
chr12	+	65218351
chr12	+	65277553
chr12	+	65332802
chr12	-	65444403
chr12	+	65563350
chr12	+	65563350
chr12	+	65672422
chr12	+	65672422
chr12	+	65672422
chr12	+	65672766
chr12	-	65938017
chr12	-	66151799
chr12	+	66217436
chr12	+	66218239
chr12	+	66218239
chr12	+	66218239
chr12	+	66218239
chr12	+	66218239
chr12	+	66218239
chr12	+	66218239
chr12	+	66218239
chr12	+	66232298
chr12	-	66249726
chr12	-	66260583
chr12	+	66460000
chr12	-	66516848
chr12	-	66516848
chr12	-	66530716
chr12	-	66530716
chr12	-	66530716
chr12	-	66530716
chr12	-	66530716
chr12	+	66582977
chr12	+	66582977
chr12	+	66582977
chr12	+	66696334
chr12	+	66696334
chr12	+	66696334
chr12	-	66741210
chr12	-	66741210
chr12	-	66741210
chr12	-	66765473
chr12	-	66765473
chr12	+	67663060
chr12	+	67692729
chr12	+	67913861
chr12	+	68042511
chr12	+	68042511
chr12	+	68050906
chr12	-	68102826
chr12	+	68383224
chr12	-	68548549
chr12	-	68595128
chr12	-	68642024
chr12	-	68642024
chr12	-	68688345
chr12	-	68688345
chr12	-	68688345
chr12	-	68718784
chr12	-	68718784
chr12	+	69004618
chr12	+	69004618
chr12	+	69004618
chr12	+	69004618
chr12	+	69004618
chr12	+	69004618
chr12	+	69004618
chr12	-	69021013
chr12	-	69068150
chr12	+	69080730
chr12	+	69080730
chr12	+	69081234
chr12	+	69139935
chr12	-	69198216
chr12	+	69201970
chr12	+	69201970
chr12	+	69201970
chr12	+	69202796
chr12	+	69202796
chr12	+	69202796
chr12	+	69202796
chr12	+	69202987
chr12	+	69202987
chr12	+	69202987
chr12	+	69202987
chr12	+	69202987
chr12	+	69202987
chr12	+	69202987
chr12	+	69202987
chr12	+	69202987
chr12	+	69202987
chr12	+	69202987
chr12	+	69202987
chr12	+	69202987
chr12	+	69202987
chr12	-	69244955
chr12	-	69244955
chr12	-	69244955
chr12	+	69633316
chr12	+	69633316
chr12	+	69652369
chr12	-	69666936
chr12	+	69742133
chr12	+	69747277
chr12	+	69753531
chr12	+	69864128
chr12	+	69864128
chr12	+	69864128
chr12	+	69864128
chr12	-	69978501
chr12	+	69978502
chr12	+	69979207
chr12	+	69979461
chr12	-	70002344
chr12	-	70037333
chr12	-	70047388
chr12	-	70047388
chr12	-	70047388
chr12	-	70077018
chr12	-	70107414
chr12	+	70132630
chr12	+	70132630
chr12	+	70132630
chr12	+	70132630
chr12	+	70133179
chr12	+	70133179
chr12	+	70133179
chr12	+	70172753
chr12	+	70195707
chr12	+	70320436
chr12	+	70326292
chr12	+	70636773
chr12	+	70636809
chr12	+	70637493
chr12	+	70637493
chr12	+	70731168
chr12	+	70760061
chr12	+	70861864
chr12	-	70910631
chr12	-	70910631
chr12	-	70910631
chr12	-	70910631
chr12	-	70910631
chr12	-	70952567
chr12	-	70953122
chr12	-	70985513
chr12	-	71031852
chr12	-	71031852
chr12	-	71031852
chr12	-	71031852
chr12	-	71031852
chr12	-	71031852
chr12	-	71054719
chr12	+	71300696
chr12	-	71518876
chr12	-	71518876
chr12	-	71518876
chr12	+	71833549
chr12	+	71833549
chr12	+	71833549
chr12	+	71833549
chr12	-	71869656
chr12	-	72003378
chr12	-	72050123
chr12	-	72050123
chr12	+	72057676
chr12	+	72079877
chr12	+	72079877
chr12	+	72148657
chr12	+	72233486
chr12	+	72233486
chr12	+	72233486
chr12	+	72233486
chr12	+	72233486
chr12	-	72242073
chr12	+	72332625
chr12	+	72335345
chr12	-	72656326
chr12	-	72665785
chr12	+	72666528
chr12	-	74526955
chr12	-	74593351
chr12	+	74851181
chr12	+	74851181
chr12	+	74931550
chr12	-	75433857
chr12	-	75433857
chr12	-	75433857
chr12	-	75433857
chr12	-	75433857
chr12	-	75433857
chr12	+	75628519
chr12	-	75669758
chr12	-	75669758
chr12	-	75669758
chr12	-	75671005
chr12	-	75671005
chr12	-	75671005
chr12	+	75728462
chr12	+	75728462
chr12	+	75784849
chr12	+	75784849
chr12	+	75784849
chr12	+	75874512
chr12	+	75874512
chr12	-	75891418
chr12	-	75891418
chr12	-	75899943
chr12	-	76082922
chr12	-	76419226
chr12	-	76424315
chr12	-	76438671
chr12	-	76438671
chr12	-	76438671
chr12	-	76438671
chr12	-	76438671
chr12	-	76443055
chr12	-	76443346
chr12	-	76738265
chr12	-	76745577
chr12	-	76745577
chr12	-	76745577
chr12	-	76763416
chr12	+	77157853
chr12	+	77157853
chr12	+	77157853
chr12	-	77252495
chr12	-	77415025
chr12	-	77415025
chr12	+	78225068
chr12	+	78225068
chr12	+	78430642
chr12	+	78511806
chr12	-	78720459
chr12	+	78883658
chr12	+	79257772
chr12	+	79258448
chr12	+	79258448
chr12	+	79439432
chr12	+	79813036
chr12	+	79850650
chr12	-	79985744
chr12	-	80167342
chr12	-	80167342
chr12	-	80167342
chr12	-	80167342
chr12	-	80167342
chr12	-	80167342
chr12	-	80190974
chr12	-	80462470
chr12	+	80603232
chr12	+	80750133
chr12	+	80750195
chr12	+	80838125
chr12	+	81101407
chr12	+	81110707
chr12	+	81156932
chr12	-	81186299
chr12	-	81191170
chr12	-	81191170
chr12	-	81226311
chr12	-	81329514
chr12	+	81471808
chr12	+	81471835
chr12	+	81545429
chr12	+	81552166
chr12	-	81652044
chr12	-	81652044
chr12	-	81652044
chr12	-	81652044
chr12	-	81652044
chr12	-	81652044
chr12	-	81652044
chr12	-	81652044
chr12	-	81652044
chr12	-	81652044
chr12	-	81652044
chr12	-	81652044
chr12	-	81652044
chr12	-	81652879
chr12	-	81655727
chr12	-	81655727
chr12	-	81655727
chr12	-	81655727
chr12	-	81655727
chr12	-	81655727
chr12	-	82746082
chr12	-	82746082
chr12	+	82752275
chr12	+	83080933
chr12	+	83080933
chr12	+	83080933
chr12	+	83080933
chr12	+	83415668
chr12	-	85253266
chr12	-	85253266
chr12	-	85258115
chr12	-	85274628
chr12	-	85408093
chr12	+	85430098
chr12	+	85430098
chr12	+	85434267
chr12	+	85439797
chr12	+	85674035
chr12	-	86198330
chr12	+	86268072
chr12	-	86373036
chr12	-	86373036
chr12	-	86373036
chr12	-	86373036
chr12	-	86373036
chr12	-	86373036
chr12	-	86946651
chr12	-	88176662
chr12	-	88373815
chr12	-	88377173
chr12	+	88429267
chr12	+	88429267
chr12	+	88429267
chr12	-	88442789
chr12	-	88442789
chr12	+	88448974
chr12	-	88487374
chr12	-	88504978
chr12	+	88536072
chr12	+	88536072
chr12	-	88886569
chr12	-	88886569
chr12	-	88886569
chr12	-	88900804
chr12	+	88975415
chr12	-	89404902
chr12	-	89741836
chr12	-	89741836
chr12	-	89813497
chr12	-	89813497
chr12	-	89813497
chr12	-	89813497
chr12	-	89813497
chr12	-	89813497
chr12	-	89913189
chr12	-	89913189
chr12	-	89913189
chr12	-	89981825
chr12	-	89981825
chr12	-	89981825
chr12	-	89981825
chr12	+	90102731
chr12	+	91311799
chr12	-	91345991
chr12	-	91357455
chr12	-	91444270
chr12	-	91497231
chr12	-	91539034
chr12	-	91539034
chr12	-	91539034
chr12	-	91539034
chr12	-	91539034
chr12	-	91539034
chr12	-	92378751
chr12	-	92378751
chr12	-	92378751
chr12	-	92378751
chr12	-	92378751
chr12	-	92534053
chr12	+	92539860
chr12	-	92813869
chr12	+	92815306
chr12	+	92815306
chr12	+	92815306
chr12	+	92817734
chr12	+	92860454
chr12	+	93096618
chr12	+	93096618
chr12	+	93100407
chr12	+	93130264
chr12	-	93166284
chr12	-	93397533
chr12	+	93771700
chr12	+	93771700
chr12	+	93771700
chr12	+	93772353
chr12	+	93772353
chr12	-	93802087
chr12	+	93861265
chr12	+	93861265
chr12	+	93861265
chr12	+	93861265
chr12	+	93861265
chr12	-	93936238
chr12	-	93936239
chr12	-	93959403
chr12	+	93963597
chr12	+	93964174
chr12	+	93964756
chr12	+	93965456
chr12	+	93965456
chr12	+	93965456
chr12	+	93966301
chr12	+	94071150
chr12	+	94071150
chr12	+	94071150
chr12	-	94101566
chr12	-	94402514
chr12	+	94542498
chr12	+	94648303
chr12	+	94656296
chr12	-	94702055
chr12	-	94702055
chr12	-	94703693
chr12	-	94762174
chr12	+	94853778
chr12	+	94955564
chr12	-	94960899
chr12	-	94960899
chr12	+	95228173
chr12	-	95365103
chr12	-	95365103
chr12	-	95414004
chr12	-	95422162
chr12	-	95424184
chr12	-	95424184
chr12	-	95470524
chr12	-	95470524
chr12	-	95479318
chr12	+	95611521
chr12	+	95611521
chr12	+	95611521
chr12	+	95611521
chr12	+	95611521
chr12	+	95611521
chr12	+	95611521
chr12	+	95611840
chr12	+	95625187
chr12	+	95668517
chr12	+	95668517
chr12	+	95668517
chr12	+	95702195
chr12	+	95703698
chr12	+	95867821
chr12	+	95867821
chr12	+	95867821
chr12	+	95867821
chr12	-	95910887
chr12	-	95910887
chr12	-	95910887
chr12	+	96043030
chr12	-	96051582
chr12	-	96051582
chr12	-	96051582
chr12	+	96252708
chr12	-	96260825
chr12	+	96337070
chr12	+	96337070
chr12	-	96366439
chr12	-	96366439
chr12	-	96366439
chr12	-	96366439
chr12	-	96394530
chr12	-	96394530
chr12	-	96394530
chr12	-	96396737
chr12	-	96405072
chr12	+	96429798
chr12	+	96588206
chr12	-	96672038
chr12	-	96672038
chr12	-	96672038
chr12	-	96697152
chr12	-	96820977
chr12	+	96883352
chr12	+	96883352
chr12	+	96933914
chr12	+	97017544
chr12	+	97041752
chr12	+	97301000
chr12	+	97301000
chr12	+	97301000
chr12	+	97301243
chr12	+	97306353
chr12	-	97490690
chr12	+	97506929
chr12	+	97858798
chr12	+	97866326
chr12	+	97885686
chr12	+	97886238
chr12	+	97887668
chr12	-	97945914
chr12	+	97957589
chr12	-	98107189
chr12	-	98123825
chr12	-	98389160
chr12	+	98752079
chr12	-	98847618
chr12	-	98879321
chr12	+	98897280
chr12	+	98898029
chr12	-	98906750
chr12	+	98909350
chr12	+	98909350
chr12	+	98909350
chr12	+	98909350
chr12	+	98909350
chr12	+	98987402
chr12	+	98987402
chr12	+	98987402
chr12	+	98987402
chr12	+	98987402
chr12	+	98987402
chr12	+	98987402
chr12	+	98993412
chr12	-	99007181
chr12	-	99007181
chr12	-	99018029
chr12	+	99039077
chr12	+	99039077
chr12	+	99039077
chr12	+	99039077
chr12	+	99039077
chr12	+	99065312
chr12	-	99128568
chr12	-	99128568
chr12	-	99128568
chr12	-	99128568
chr12	-	99137751
chr12	-	99137751
chr12	-	99137751
chr12	-	99137751
chr12	-	99137751
chr12	-	99137751
chr12	-	99137751
chr12	-	99137751
chr12	-	99137751
chr12	-	99137751
chr12	-	99137751
chr12	-	99477560
chr12	-	99640052
chr12	+	100041527
chr12	-	100420028
chr12	-	100430862
chr12	-	100430862
chr12	-	100463685
chr12	-	100550174
chr12	-	100550174
chr12	-	100550174
chr12	+	100551200
chr12	+	100551624
chr12	-	100552746
chr12	-	100558827
chr12	-	100558827
chr12	+	100559874
chr12	+	100583661
chr12	+	100593864
chr12	+	100593864
chr12	+	100593864
chr12	+	100593864
chr12	+	100594554
chr12	-	100597446
chr12	-	100631745
chr12	-	100646041
chr12	-	100646171
chr12	-	100646171
chr12	-	100646171
chr12	-	100646171
chr12	+	100660954
chr12	+	100660954
chr12	+	100661548
chr12	+	100750856
chr12	+	100750856
chr12	+	100867550
chr12	+	100867550
chr12	+	100867550
chr12	+	100867550
chr12	+	100867550
chr12	+	100897137
chr12	+	100897137
chr12	+	100967488
chr12	+	100967488
chr12	+	100987395
chr12	-	101045031
chr12	+	101111303
chr12	+	101188373
chr12	+	101188373
chr12	+	101295423
chr12	+	101441765
chr12	-	101549993
chr12	+	101673904
chr12	+	101673904
chr12	-	101786902
chr12	-	101786902
chr12	-	101786902
chr12	+	101869198
chr12	+	101870605
chr12	+	101871327
chr12	+	101871335
chr12	+	101988708
chr12	+	101988708
chr12	+	101988708
chr12	+	101988708
chr12	+	101988708
chr12	+	101988708
chr12	+	101988708
chr12	+	101988708
chr12	+	101988708
chr12	+	101988708
chr12	+	101988708
chr12	+	102059980
chr12	+	102091416
chr12	+	102091416
chr12	+	102091416
chr12	-	102122425
chr12	-	102122425
chr12	-	102122425
chr12	-	102139274
chr12	-	102159183
chr12	-	102161687
chr12	-	102172071
chr12	-	102189651
chr12	+	102271104
chr12	+	102271104
chr12	-	102406716
chr12	-	102467972
chr12	-	102470770
chr12	+	102513955
chr12	+	102513955
chr12	+	102513955
chr12	+	102513955
chr12	+	102513955
chr12	+	102513955
chr12	+	102513955
chr12	+	102514162
chr12	+	102517663
chr12	+	102517663
chr12	+	102517663
chr12	+	102517663
chr12	-	102590236
chr12	+	102591362
chr12	-	102789644
chr12	-	102789644
chr12	-	102789644
chr12	-	102811453
chr12	-	103203060
chr12	-	103232103
chr12	-	103248463
chr12	+	103351451
chr12	+	103352022
chr12	-	103631368
chr12	-	103695732
chr12	-	103695732
chr12	-	103695732
chr12	+	103941571
chr12	+	103981068
chr12	+	104106144
chr12	-	104166080
chr12	-	104237526
chr12	-	104237526
chr12	-	104307804
chr12	+	104324111
chr12	+	104324111
chr12	+	104324111
chr12	+	104324202
chr12	-	104343980
chr12	-	104343980
chr12	+	104359592
chr12	+	104359592
chr12	+	104359592
chr12	+	104359592
chr12	+	104373608
chr12	-	104382764
chr12	-	104382764
chr12	+	104424968
chr12	+	104458235
chr12	+	104458235
chr12	-	104510857
chr12	-	104524909
chr12	+	104606487
chr12	+	104609556
chr12	+	104680459
chr12	+	104680459
chr12	+	104680459
chr12	+	104680459
chr12	+	104680459
chr12	+	104680459
chr12	+	104680785
chr12	+	104682659
chr12	+	104684781
chr12	+	104697509
chr12	+	104703622
chr12	+	104850691
chr12	+	104850691
chr12	+	104985410
chr12	-	105197274
chr12	+	105245601
chr12	+	105380097
chr12	-	105413561
chr12	-	105413561
chr12	-	105413561
chr12	+	105501491
chr12	+	105501491
chr12	+	105508139
chr12	-	105567074
chr12	-	105567074
chr12	-	105567074
chr12	-	105567074
chr12	-	105570887
chr12	+	105721683
chr12	+	105724413
chr12	+	105724413
chr12	-	106457124
chr12	-	106631658
chr12	+	106696580
chr12	+	106696580
chr12	+	106696580
chr12	+	106697270
chr12	+	106751435
chr12	+	106751859
chr12	-	106890187
chr12	+	106976684
chr12	+	106994914
chr12	+	106994914
chr12	+	106994914
chr12	-	107074535
chr12	+	107078476
chr12	+	107168398
chr12	+	107168398
chr12	+	107168398
chr12	+	107168398
chr12	+	107216035
chr12	-	107347806
chr12	+	107349543
chr12	+	107349543
chr12	+	107360862
chr12	-	107371068
chr12	-	107371068
chr12	-	107371068
chr12	-	107371334
chr12	-	107371335
chr12	-	107385142
chr12	+	107712196
chr12	+	107712196
chr12	+	107712196
chr12	+	107974633
chr12	+	108028608
chr12	+	108079589
chr12	+	108079589
chr12	-	108126642
chr12	-	108126642
chr12	+	108168161
chr12	-	108296926
chr12	+	108523510
chr12	+	108525556
chr12	+	108618515
chr12	-	108681820
chr12	-	108681820
chr12	-	108681820
chr12	-	108681820
chr12	-	108685617
chr12	+	108909050
chr12	-	108915990
chr12	-	108915990
chr12	-	108915990
chr12	-	108915990
chr12	-	108919875
chr12	-	108919925
chr12	-	108923918
chr12	-	108953992
chr12	+	108956293
chr12	+	108956293
chr12	+	108956293
chr12	+	108956293
chr12	+	108956293
chr12	+	108956293
chr12	+	108962711
chr12	-	108983621
chr12	-	108985307
chr12	-	109015679
chr12	-	109015679
chr12	-	109016053
chr12	-	109016844
chr12	-	109038884
chr12	-	109038884
chr12	-	109038884
chr12	-	109038884
chr12	-	109176465
chr12	-	109176465
chr12	-	109185694
chr12	-	109185694
chr12	-	109201387
chr12	+	109252707
chr12	+	109252707
chr12	+	109273338
chr12	+	109273338
chr12	+	109278773
chr12	-	109304657
chr12	+	109460893
chr12	-	109489845
chr12	+	109490379
chr12	+	109520340
chr12	-	109525992
chr12	-	109525992
chr12	-	109525992
chr12	-	109525992
chr12	-	109525992
chr12	+	109535398
chr12	+	109535922
chr12	+	109554399
chr12	+	109577201
chr12	+	109666575
chr12	+	109666575
chr12	+	109666575
chr12	-	109715782
chr12	-	109715782
chr12	-	109715782
chr12	+	109826523
chr12	+	109877341
chr12	-	109886459
chr12	-	109886459
chr12	-	109886459
chr12	-	109886459
chr12	-	109886459
chr12	+	109915427
chr12	+	109915427
chr12	+	109915427
chr12	+	109915427
chr12	+	109915427
chr12	+	109915427
chr12	+	109915427
chr12	+	109946376
chr12	+	109967687
chr12	+	109967694
chr12	-	109991520
chr12	-	109991520
chr12	-	109991520
chr12	+	110011499
chr12	+	110011499
chr12	+	110011499
chr12	+	110011499
chr12	+	110012622
chr12	+	110012622
chr12	+	110152186
chr12	-	110172013
chr12	-	110172013
chr12	-	110220891
chr12	-	110220891
chr12	-	110220891
chr12	-	110220891
chr12	-	110220891
chr12	-	110220891
chr12	-	110226779
chr12	+	110271152
chr12	-	110288747
chr12	-	110288747
chr12	-	110288747
chr12	+	110338078
chr12	+	110338078
chr12	+	110338322
chr12	-	110367606
chr12	-	110367606
chr12	-	110367606
chr12	-	110367606
chr12	-	110367606
chr12	-	110367606
chr12	-	110385866
chr12	-	110388498
chr12	+	110436990
chr12	+	110437234
chr12	+	110437234
chr12	+	110437234
chr12	+	110463546
chr12	+	110465703
chr12	+	110467282
chr12	-	110478982
chr12	-	110478982
chr12	-	110478982
chr12	-	110478982
chr12	-	110479558
chr12	-	110487164
chr12	+	110562139
chr12	+	110562139
chr12	+	110562139
chr12	+	110565164
chr12	+	110719031
chr12	+	110719031
chr12	+	110719702
chr12	+	110729824
chr12	+	110783241
chr12	+	110784005
chr12	-	110810704
chr12	-	110813271
chr12	-	110872705
chr12	-	110890290
chr12	-	110890290
chr12	-	110890290
chr12	+	110906228
chr12	+	110906231
chr12	+	110906231
chr12	-	110929329
chr12	-	110929329
chr12	-	110929329
chr12	-	110929329
chr12	-	110934156
chr12	-	110938569
chr12	+	110939418
chr12	+	110940004
chr12	+	110940004
chr12	+	110940004
chr12	+	110940095
chr12	+	110940095
chr12	-	110972236
chr12	+	111051831
chr12	+	111051831
chr12	+	111051831
chr12	+	111051831
chr12	+	111051831
chr12	+	111051831
chr12	+	111051911
chr12	+	111051911
chr12	+	111051911
chr12	-	111065645
chr12	-	111086490
chr12	-	111086490
chr12	-	111086490
chr12	-	111157612
chr12	-	111157612
chr12	+	111284810
chr12	+	111284810
chr12	+	111284810
chr12	+	111284810
chr12	-	111348623
chr12	-	111348623
chr12	+	111374405
chr12	+	111471827
chr12	+	111537320
chr12	-	111798454
chr12	-	111798454
chr12	-	111798454
chr12	-	111798454
chr12	-	111800481
chr12	+	111843751
chr12	+	111855912
chr12	+	111855922
chr12	+	111872665
chr12	-	111890017
chr12	-	111890017
chr12	-	111890017
chr12	-	111890017
chr12	-	111890254
chr12	-	111950276
chr12	-	112079949
chr12	-	112079949
chr12	-	112079949
chr12	+	112123856
chr12	+	112123856
chr12	+	112123856
chr12	+	112123856
chr12	+	112123856
chr12	+	112150301
chr12	+	112153309
chr12	+	112204690
chr12	+	112204690
chr12	-	112277572
chr12	-	112277572
chr12	-	112277573
chr12	-	112277573
chr12	-	112277573
chr12	+	112280031
chr12	+	112280031
chr12	+	112336866
chr12	-	112369086
chr12	-	112369086
chr12	-	112369086
chr12	-	112369086
chr12	-	112373623
chr12	-	112448229
chr12	+	112451151
chr12	+	112451151
chr12	-	112464492
chr12	-	112464492
chr12	-	112477032
chr12	-	112477032
chr12	+	112506907
chr12	+	112563348
chr12	+	112563348
chr12	+	112563348
chr12	+	112563348
chr12	-	112597991
chr12	-	112640766
chr12	-	112687360
chr12	-	112687360
chr12	-	112687360
chr12	-	112842993
chr12	-	112842993
chr12	-	112845297
chr12	+	112856535
chr12	+	112856535
chr12	+	113012900
chr12	+	113229548
